D003928	[{"id": "1546022", "name": "lisinopril anhydrous"}, {"id": "1600711", "name": "perindopril arginine"}, {"id": "321064", "name": "olmesartan"}, {"id": "236878", "name": "eprosartan mesylate"}, {"id": "3827", "name": "enalapril"}, {"id": "3829", "name": "enalaprilat"}, {"id": "1545989", "name": "enalaprilat anhydrous"}, {"id": "203123", "name": "enalapril maleate"}, {"id": "203160", "name": "losartan potassium"}, {"id": "227278", "name": "fosinopril sodium"}, {"id": "214354", "name": "candesartan"}, {"id": "235758", "name": "benazepril hydrochloride"}, {"id": "235759", "name": "quinapril hydrochloride"}, {"id": "236066", "name": "moexipril hydrochloride"}, {"id": "135481", "name": "candesartan cilexetil"}, {"id": "118463", "name": "olmesartan medoxomil"}, {"id": "83515", "name": "eprosartan"}, {"id": "83818", "name": "irbesartan"}, {"id": "72260", "name": "perindopril erbumine"}, {"id": "73494", "name": "telmisartan"}, {"id": "1998", "name": "captopril"}, {"id": "69749", "name": "valsartan"}, {"id": "1546196", "name": "benazeprilat"}, {"id": "38454", "name": "trandolapril"}, {"id": "50166", "name": "fosinopril"}, {"id": "52175", "name": "losartan"}, {"id": "18867", "name": "benazepril"}, {"id": "54552", "name": "perindopril"}, {"id": "29046", "name": "lisinopril"}, {"id": "30131", "name": "moexipril"}, {"id": "35208", "name": "quinapril"}, {"id": "35296", "name": "ramipril"}]
D011087	[{"id": "1193325", "name": "ruxolitinib phosphate"}, {"id": "5552", "name": "hydroxyurea"}, {"id": "1193326", "name": "ruxolitinib"}, {"id": "5880", "name": "interferon alfa-2b"}, {"id": "236612", "name": "anagrelide hydrochloride"}, {"id": "1828", "name": "busulfan"}, {"id": "10996", "name": "uracil mustard"}, {"id": "596724", "name": "anagrelide"}, {"id": "8347", "name": "pipobroman"}, {"id": "2587060", "name": "ropeginterferon alfa-2b-njft"}, {"id": "2587059", "name": "ropeginterferon alfa-2b"}]
D000079689	[]
D012507	[{"id": "1535213", "name": "corticotropin, human"}, {"id": "2378841", "name": "dexamethasone acetate anhydrous"}, {"id": "268872", "name": "prednisolone sodium metasulphobenzoate"}, {"id": "203189", "name": "methylprednisolone sodium succinate"}, {"id": "155323", "name": "methylprednisolone acetate"}, {"id": "2878", "name": "cortisone"}, {"id": "3264", "name": "dexamethasone"}, {"id": "3265", "name": "dexamethasone isonicotinate"}, {"id": "235486", "name": "dexamethasone phosphate"}, {"id": "62136", "name": "methylprednisolone aceponate"}, {"id": "48933", "name": "dexamethasone sodium phosphate"}, {"id": "55062", "name": "prednisolone sodium phosphate"}, {"id": "55063", "name": "prednisolone sodium succinate"}, {"id": "21655", "name": "cortisone acetate"}, {"id": "22690", "name": "dexamethasone acetate"}, {"id": "22694", "name": "dexamethasone trimethyl acetate"}, {"id": "29917", "name": "methylprednisolone sodium phosphate"}, {"id": "34372", "name": "prednisolone acetate"}, {"id": "34374", "name": "prednisolone phosphate"}, {"id": "34376", "name": "prednisolone tebutate"}, {"id": "8638", "name": "prednisolone"}, {"id": "8640", "name": "prednisone"}, {"id": "6902", "name": "methylprednisolone"}, {"id": "376", "name": "corticotropin"}]
D004827	[{"id": "N0000175753", "name": "Anti-epileptic Agent"}, {"id": "1101333", "name": "gabapentin enacarbil"}, {"id": "236875", "name": "tiagabine hydrochloride"}, {"id": "266856", "name": "divalproex sodium"}, {"id": "623400", "name": "lacosamide"}, {"id": "4135", "name": "ethosuximide"}, {"id": "4136", "name": "ethotoin"}, {"id": "134422", "name": "magnesium valproate"}, {"id": "114477", "name": "levetiracetam"}, {"id": "82806", "name": "fosphenytoin sodium"}, {"id": "72236", "name": "fosphenytoin"}, {"id": "71227", "name": "phenytoin sodium"}, {"id": "1927", "name": "calcium valproate"}, {"id": "38404", "name": "topiramate"}, {"id": "47858", "name": "methsuximide"}, {"id": "39998", "name": "zonisamide"}, {"id": "11118", "name": "valproic acid"}, {"id": "40254", "name": "valproate"}, {"id": "24812", "name": "felbamate"}, {"id": "25480", "name": "gabapentin"}, {"id": "28439", "name": "lamotrigine"}, {"id": "10827", "name": "trimethadione"}, {"id": "31914", "name": "tiagabine"}, {"id": "32624", "name": "oxcarbazepine"}, {"id": "9919", "name": "sodium valproate"}, {"id": "14851", "name": "vigabatrin"}, {"id": "8691", "name": "primidone"}, {"id": "8183", "name": "phenytoin"}, {"id": "6757", "name": "mephenytoin"}, {"id": "6825", "name": "metharbital"}]
D005776	[{"id": "1547220", "name": "eliglustat"}, {"id": "1547219", "name": "eliglustat tartrate"}, {"id": "1291609", "name": "taliglucerase alfa"}, {"id": "901805", "name": "velaglucerase alfa"}, {"id": "402316", "name": "miglustat"}, {"id": "3007", "name": "cycloserine"}, {"id": "84959", "name": "imiglucerase"}, {"id": "46049", "name": "alglucerase"}]
D013226	[{"id": "4177", "name": "etomidate"}, {"id": "203085", "name": "pentobarbital sodium"}, {"id": "203128", "name": "midazolam hydrochloride"}, {"id": "3322", "name": "diazepam"}, {"id": "142441", "name": "midazolam maleate"}, {"id": "82806", "name": "fosphenytoin sodium"}, {"id": "72236", "name": "fosphenytoin"}, {"id": "71227", "name": "phenytoin sodium"}, {"id": "1314242", "name": "amobarbital sodium"}, {"id": "8782", "name": "propofol"}, {"id": "8004", "name": "pentobarbital"}, {"id": "8183", "name": "phenytoin"}, {"id": "2559907", "name": "propofol lipid emulsion"}, {"id": "6470", "name": "lorazepam"}, {"id": "6960", "name": "midazolam"}, {"id": "719", "name": "amobarbital"}]
D004374	[{"id": "5781", "name": "indomethacin"}, {"id": "1294612", "name": "indomethacin sodium"}, {"id": "258329", "name": "indomethacin sodium trihydrate"}, {"id": "598", "name": "alprostadil"}]
C535815	[]
D017229	[{"id": "342992", "name": "piperazine citrate"}, {"id": "271743", "name": "piperazine hexahydrate"}, {"id": "1549138", "name": "piperazine sulfate"}, {"id": "67518", "name": "piperazine hydrate"}, {"id": "54749", "name": "piperazine phosphate"}, {"id": "33746", "name": "piperazine adipate"}, {"id": "8984", "name": "pyrantel"}, {"id": "8985", "name": "pyrantel pamoate"}, {"id": "2197593", "name": "pyrantel tartrate"}, {"id": "8340", "name": "piperazine"}, {"id": "6672", "name": "mebendazole"}, {"id": "6069", "name": "ivermectin"}, {"id": "430", "name": "albendazole"}]
D012213	[{"id": "314293", "name": "acetylsalicylate sodium"}, {"id": "20974", "name": "choline salicylate"}, {"id": "1191", "name": "aspirin"}, {"id": "7982", "name": "penicillin G benzathine"}]
D009101	[{"id": "1723735", "name": "ixazomib"}, {"id": "1723734", "name": "ixazomib citrate"}, {"id": "1546014", "name": "zoledronic acid anhydrous"}, {"id": "5879", "name": "interferon alfa-2a"}, {"id": "5882", "name": "interferon gamma-1b"}, {"id": "5880", "name": "interferon alfa-2b"}, {"id": "1545988", "name": "cyclophosphamide anhydrous"}, {"id": "733003", "name": "plerixafor"}, {"id": "1726104", "name": "elotuzumab"}, {"id": "1603350", "name": "panobinostat"}, {"id": "1302966", "name": "carfilzomib"}, {"id": "1721947", "name": "daratumumab"}, {"id": "1369713", "name": "pomalidomide"}, {"id": "2531369", "name": "melphalan flufenamide"}, {"id": "358258", "name": "bortezomib"}, {"id": "342369", "name": "lenalidomide"}, {"id": "314687", "name": "interferon alfa-3n,human leukocyte derived"}, {"id": "253453", "name": "peginterferon alfa-2b"}, {"id": "3002", "name": "cyclophosphamide"}, {"id": "221085", "name": "cyclophosphamide lyophilized"}, {"id": "235857", "name": "melphalan hydrochloride"}, {"id": "142433", "name": "doxorubicin hydrochloride"}, {"id": "2105", "name": "carmustine"}, {"id": "120608", "name": "peginterferon alfa-2a"}, {"id": "2555", "name": "cisplatin"}, {"id": "72258", "name": "recombinant interferon beta-1b"}, {"id": "77655", "name": "zoledronic acid"}, {"id": "66925", "name": "procarbazine hydrochloride"}, {"id": "70223", "name": "aldesleukin"}, {"id": "59744", "name": "interferon alfacon-1"}, {"id": "10432", "name": "thalidomide"}, {"id": "2619425", "name": "teclistamab-cqyv"}, {"id": "8702", "name": "procarbazine"}, {"id": "2619426", "name": "teclistamab"}, {"id": "2282019", "name": "isatuximab-irfc"}, {"id": "2375130", "name": "daratumumab-fihj"}, {"id": "6718", "name": "melphalan"}, {"id": "2594775", "name": "ciltacabtagene autoleucel"}, {"id": "2531370", "name": "melphalan flufenamide hydrochloride"}, {"id": "2387844", "name": "belantamab"}, {"id": "2387833", "name": "belantamab mafodotin-blmf"}, {"id": "2387834", "name": "belantamab mafodotin"}, {"id": "2282018", "name": "isatuximab"}, {"id": "1603349", "name": "panobinostat lactate"}, {"id": "2536430", "name": "idecabtagene vicleucel"}, {"id": "2178390", "name": "selinexor"}]
D019694	[{"id": "1721603", "name": "tenofovir alafenamide"}, {"id": "1546027", "name": "entecavir anhydrous"}, {"id": "5880", "name": "interferon alfa-2b"}, {"id": "474128", "name": "telbivudine"}, {"id": "322248", "name": "tenofovir disoproxil fumarate"}, {"id": "300195", "name": "tenofovir disoproxil"}, {"id": "306266", "name": "entecavir"}, {"id": "141400", "name": "adefovir dipivoxil"}, {"id": "117466", "name": "tenofovir"}, {"id": "120608", "name": "peginterferon alfa-2a"}, {"id": "16521", "name": "adefovir"}, {"id": "1928942", "name": "tenofovir disoproxil succinate"}, {"id": "1721604", "name": "tenofovir alafenamide fumarate"}, {"id": "1546017", "name": "tenofovir anhydrous"}]
D006947	[{"id": "1667640", "name": "calcium chloride anhydrous"}, {"id": "1298846", "name": "calcium gluconate monohydrate"}, {"id": "352385", "name": "insulin aspart protamine, human"}, {"id": "314686", "name": "insulin, regular, beef"}, {"id": "253182", "name": "insulin, regular, human"}, {"id": "221068", "name": "calcium chloride dihydrate"}, {"id": "221109", "name": "insulin, regular, pork"}, {"id": "235275", "name": "insulin, regular, beef-pork"}, {"id": "1901", "name": "calcium chloride"}, {"id": "1908", "name": "calcium gluconate"}, {"id": "36676", "name": "sodium bicarbonate"}, {"id": "56512", "name": "sodium polystyrene sulfonate"}, {"id": "1716203", "name": "patiromer"}, {"id": "2047628", "name": "sodium zirconium cyclosilicate"}, {"id": "2204723", "name": "patiromer sorbitex calcium"}]
D006973	[{"id": "1545996", "name": "methyldopa anhydrous"}, {"id": "1546004", "name": "timolol anhydrous"}, {"id": "862004", "name": "guafacine hydrochloride"}, {"id": "1546022", "name": "lisinopril anhydrous"}, {"id": "5487", "name": "hydrochlorothiazide"}, {"id": "5495", "name": "hydroflumethiazide"}, {"id": "1091642", "name": "azilsartan medoxomil"}, {"id": "1294597", "name": "azilsartan kamedoxomil"}, {"id": "5764", "name": "indapamide"}, {"id": "2376944", "name": "levamlodipine"}, {"id": "732498", "name": "aliskiren hemifumarate"}, {"id": "1091643", "name": "azilsartan"}, {"id": "977863", "name": "clevidipine butyrate"}, {"id": "1299927", "name": "terazosin hydrochloride anhydrous"}, {"id": "5033", "name": "guanabenz"}, {"id": "5036", "name": "guanethidine"}, {"id": "1600711", "name": "perindopril arginine"}, {"id": "1309210", "name": "oil of garlic"}, {"id": "668310", "name": "carvedilol phosphate"}, {"id": "4316", "name": "felodipine"}, {"id": "4419", "name": "fish oils"}, {"id": "4603", "name": "furosemide"}, {"id": "321064", "name": "olmesartan"}, {"id": "1298837", "name": "amiloride hydrochloride, anhydrous"}, {"id": "298869", "name": "eplerenone"}, {"id": "325646", "name": "aliskiren"}, {"id": "328141", "name": "Angelica sinensis preparation"}, {"id": "283819", "name": "barnidipine hydrochloride"}, {"id": "314592", "name": "diltiazem maleate"}, {"id": "236374", "name": "tertatolol hydrochloride"}, {"id": "259335", "name": "imidapril hydrochloride"}, {"id": "259379", "name": "dihydralazine sul hemipenthy"}, {"id": "259493", "name": "zofenopril calcium"}, {"id": "259487", "name": "manidipine hydrochloride"}, {"id": "236806", "name": "bupranolol hydrochloride"}, {"id": "236878", "name": "eprosartan mesylate"}, {"id": "236904", "name": "mepindolol sulfate"}, {"id": "236903", "name": "bopindolol hydrogen malonate"}, {"id": "236948", "name": "phenylalanine,DL-"}, {"id": "4109", "name": "ethacrynic acid"}, {"id": "4108", "name": "ethacrynate sodium"}, {"id": "203131", "name": "oxprenolol hydrochloride"}, {"id": "203138", "name": "verapamil hydrochloride"}, {"id": "203142", "name": "guanfacine hydrochloride"}, {"id": "203145", "name": "celiprolol hydrochloride"}, {"id": "203160", "name": "losartan potassium"}, {"id": "203181", "name": "guanethidine sulfate"}, {"id": "203191", "name": "metoprolol tartrate"}, {"id": "203210", "name": "prazosin hydrochloride"}, {"id": "203211", "name": "diltiazem hydrochloride"}, {"id": "203222", "name": "esmolol hydrochloride"}, {"id": "227225", "name": "guanabenz acetate"}, {"id": "227278", "name": "fosinopril sodium"}, {"id": "214354", "name": "candesartan"}, {"id": "221124", "name": "metoprolol succinate"}, {"id": "221172", "name": "timolol hemihydrate"}, {"id": "3409", "name": "dihydralazine"}, {"id": "153679", "name": "lercanidipine hydrochloride"}, {"id": "233603", "name": "clevidipine"}, {"id": "3443", "name": "diltiazem"}, {"id": "235230", "name": "nicardipine hydrochloride"}, {"id": "235224", "name": "terazosin hydrochloride"}, {"id": "235752", "name": "bepridil hydrochloride"}, {"id": "235758", "name": "benazepril hydrochloride"}, {"id": "235759", "name": "quinapril hydrochloride"}, {"id": "235959", "name": "dihydralazine sulfate"}, {"id": "236066", "name": "moexipril hydrochloride"}, {"id": "236178", "name": "nadoxolol hydrochloride"}, {"id": "135056", "name": "lercanidipine"}, {"id": "135481", "name": "candesartan cilexetil"}, {"id": "142132", "name": "carteolol hydrochloride"}, {"id": "142130", "name": "acebutolol hydrochloride"}, {"id": "142146", "name": "bisoprolol fumarate"}, {"id": "142144", "name": "betaxolol hydrochloride"}, {"id": "142424", "name": "amiloride hydrochloride"}, {"id": "142432", "name": "clonidine hydrochloride"}, {"id": "2116", "name": "carteolol"}, {"id": "102313", "name": "metoprolol fumarate"}, {"id": "118463", "name": "olmesartan medoxomil"}, {"id": "104416", "name": "amlodipine besylate"}, {"id": "2396", "name": "chlorothiazide"}, {"id": "2409", "name": "chlorthalidone"}, {"id": "2599", "name": "clonidine"}, {"id": "81947", "name": "alprenolol hydrochloride"}, {"id": "1436", "name": "bepridil"}, {"id": "81999", "name": "diltiazem malate"}, {"id": "82023", "name": "guanethidine monosulfate"}, {"id": "1520", "name": "betaxolol"}, {"id": "82070", "name": "penbutolol sulfate"}, {"id": "82084", "name": "propranolol hydrochloride"}, {"id": "83213", "name": "mibefradil"}, {"id": "83214", "name": "mibefradil dihydrochloride"}, {"id": "83515", "name": "eprosartan"}, {"id": "83818", "name": "irbesartan"}, {"id": "72260", "name": "perindopril erbumine"}, {"id": "73494", "name": "telmisartan"}, {"id": "89911", "name": "flumethiazide"}, {"id": "91217", "name": "chlorothiazide sodium"}, {"id": "91239", "name": "guanadrel sulfate"}, {"id": "91241", "name": "methyldopate hydrochloride"}, {"id": "1808", "name": "bumetanide"}, {"id": "1817", "name": "bupranolol"}, {"id": "1546358", "name": "moexiprilat"}, {"id": "69749", "name": "valsartan"}, {"id": "36908", "name": "spirapril"}, {"id": "1546393", "name": "fosinoprilat"}, {"id": "59743", "name": "quinethazone"}, {"id": "42933", "name": "timolol maleate"}, {"id": "1546379", "name": "trandolaprilat"}, {"id": "37798", "name": "terazosin"}, {"id": "60245", "name": "imidapril"}, {"id": "37840", "name": "tertatolol"}, {"id": "62174", "name": "deserpidine"}, {"id": "1546196", "name": "benazeprilat"}, {"id": "38413", "name": "torsemide"}, {"id": "38454", "name": "trandolapril"}, {"id": "49276", "name": "doxazosin"}, {"id": "49737", "name": "esmolol"}, {"id": "50166", "name": "fosinopril"}, {"id": "39173", "name": "doxazosin mesylate"}, {"id": "39879", "name": "mepirodipine"}, {"id": "52175", "name": "losartan"}, {"id": "39990", "name": "zofenopril"}, {"id": "18867", "name": "benazepril"}, {"id": "19008", "name": "benzthiazide"}, {"id": "19484", "name": "bisoprolol"}, {"id": "19605", "name": "bopindolol"}, {"id": "53692", "name": "nilvadipine"}, {"id": "20192", "name": "carazolol"}, {"id": "54552", "name": "perindopril"}, {"id": "40114", "name": "guanfacine"}, {"id": "20352", "name": "carvedilol"}, {"id": "20498", "name": "celiprolol"}, {"id": "21102", "name": "cilazapril"}, {"id": "22033", "name": "cyclothiazide"}, {"id": "11170", "name": "verapamil"}, {"id": "10600", "name": "timolol"}, {"id": "26296", "name": "guanadrel"}, {"id": "1202", "name": "atenolol"}, {"id": "28382", "name": "lacidipine"}, {"id": "29046", "name": "lisinopril"}, {"id": "29275", "name": "manidipine"}, {"id": "29518", "name": "mepindolol"}, {"id": "10763", "name": "triamterene"}, {"id": "10772", "name": "trichlormethiazide"}, {"id": "30131", "name": "moexipril"}, {"id": "31462", "name": "nadoxolol"}, {"id": "11371", "name": "xipamide"}, {"id": "1546400", "name": "perindoprilat"}, {"id": "1369", "name": "bendroflumethiazide"}, {"id": "33717", "name": "pinacidil"}, {"id": "21406", "name": "ubidecarenone"}, {"id": "33910", "name": "isradipine"}, {"id": "9259", "name": "rescinnamine"}, {"id": "9260", "name": "reserpine"}, {"id": "35208", "name": "quinapril"}, {"id": "1546359", "name": "quinaprilat"}, {"id": "1546377", "name": "ramiprilat"}, {"id": "35296", "name": "ramipril"}, {"id": "17767", "name": "amlodipine"}, {"id": "9997", "name": "spironolactone"}, {"id": "7801", "name": "oxprenolol"}, {"id": "8565", "name": "polythiazide"}, {"id": "8629", "name": "prazosin"}, {"id": "7226", "name": "nadolol"}, {"id": "8787", "name": "propranolol"}, {"id": "7973", "name": "penbutolol"}, {"id": "7396", "name": "nicardipine"}, {"id": "7417", "name": "nifedipine"}, {"id": "7435", "name": "nisoldipine"}, {"id": "7441", "name": "nitrendipine"}, {"id": "8156", "name": "phenylalanine"}, {"id": "8332", "name": "pindolol"}, {"id": "2377031", "name": "levamlodipine maleate"}, {"id": "2184116", "name": "amlodipine benzoate"}, {"id": "6860", "name": "methyclothiazide"}, {"id": "6876", "name": "methyldopa"}, {"id": "6916", "name": "metolazone"}, {"id": "6918", "name": "metoprolol"}, {"id": "149", "name": "acebutolol"}, {"id": "597", "name": "alprenolol"}, {"id": "644", "name": "amiloride"}]
D001289	[{"id": "862004", "name": "guafacine hydrochloride"}, {"id": "5691", "name": "imipramine"}, {"id": "993548", "name": "bupropion hydrobromide"}, {"id": "700810", "name": "lisdexamfetamine"}, {"id": "673579", "name": "lisdexamfetamine dimesylate"}, {"id": "540810", "name": "amphetamine saccharate"}, {"id": "405812", "name": "amphetamine aspartate monohydrate"}, {"id": "352372", "name": "dexmethylphenidate"}, {"id": "353103", "name": "atomoxetine hydrochloride"}, {"id": "353105", "name": "dexmethylphenidate hydrochloride"}, {"id": "1099738", "name": "desipramine dibudinate"}, {"id": "203130", "name": "nortriptyline hydrochloride"}, {"id": "203137", "name": "selegiline hydrochloride"}, {"id": "203142", "name": "guanfacine hydrochloride"}, {"id": "203174", "name": "desipramine hydrochloride"}, {"id": "203188", "name": "methylphenidate hydrochloride"}, {"id": "203204", "name": "bupropion hydrochloride"}, {"id": "3247", "name": "desipramine"}, {"id": "221057", "name": "amphetamine aspartate"}, {"id": "3287", "name": "dextroamphetamine sulfate"}, {"id": "3288", "name": "dextroamphetamine"}, {"id": "221088", "name": "dextroamphetamine saccharate"}, {"id": "150816", "name": "imipramine hydrochloride"}, {"id": "235988", "name": "venlafaxine hydrochloride"}, {"id": "142432", "name": "clonidine hydrochloride"}, {"id": "2599", "name": "clonidine"}, {"id": "81952", "name": "amphetamine sulfate"}, {"id": "82044", "name": "methamphetamine hydrochloride"}, {"id": "91118", "name": "imipramine pamoate"}, {"id": "60841", "name": "reboxetine mesylate"}, {"id": "60842", "name": "reboxetine"}, {"id": "38400", "name": "atomoxetine"}, {"id": "39786", "name": "venlafaxine"}, {"id": "40114", "name": "guanfacine"}, {"id": "42347", "name": "bupropion"}, {"id": "30125", "name": "modafinil"}, {"id": "7966", "name": "pemoline"}, {"id": "9639", "name": "selegiline"}, {"id": "7531", "name": "nortriptyline"}, {"id": "2562176", "name": "serdexmethylphenidate"}, {"id": "2607741", "name": "venlafaxine besylate"}, {"id": "2605948", "name": "venlafaxine besylate monohydrate"}, {"id": "2562177", "name": "serdexmethylphenidate chloride"}, {"id": "6816", "name": "methamphetamine"}, {"id": "6901", "name": "methylphenidate"}, {"id": "725", "name": "amphetamine"}]
D016066	[{"id": "155036", "name": "mechlorethamine hydrochloride"}, {"id": "121070", "name": "chromic phosphate P32"}, {"id": "6674", "name": "mechlorethamine"}]
D000755	[{"id": "214837", "name": "sodium phenylbutyrate"}, {"id": "2265678", "name": "voxelotor"}]
D009091	[{"id": "1720882", "name": "isavuconazole"}]
D013920	[{"id": "5552", "name": "hydroxyurea"}, {"id": "5879", "name": "interferon alfa-2a"}, {"id": "5882", "name": "interferon gamma-1b"}, {"id": "5880", "name": "interferon alfa-2b"}, {"id": "314687", "name": "interferon alfa-3n,human leukocyte derived"}, {"id": "253453", "name": "peginterferon alfa-2b"}, {"id": "120608", "name": "peginterferon alfa-2a"}, {"id": "72258", "name": "recombinant interferon beta-1b"}, {"id": "59744", "name": "interferon alfacon-1"}]
D005902	[{"id": "1546004", "name": "timolol anhydrous"}, {"id": "1244607", "name": "tafluprost"}, {"id": "353497", "name": "levobetaxolol"}, {"id": "283809", "name": "travoprost"}, {"id": "283810", "name": "bimatoprost"}, {"id": "314610", "name": "racepinephrine hydrochloride"}, {"id": "314731", "name": "metipranolol hydrochloride"}, {"id": "3740", "name": "echothiophate iodide"}, {"id": "1546408", "name": "unoprostone"}, {"id": "261718", "name": "levobetaxolol hydrochloride"}, {"id": "3992", "name": "epinephrine"}, {"id": "203156", "name": "dipivefrin hydrochloride"}, {"id": "203180", "name": "epinephrine bitartrate"}, {"id": "227212", "name": "levobunolol hydrochloride"}, {"id": "194881", "name": "brinzolamide"}, {"id": "221139", "name": "phenylephrine tannate"}, {"id": "221172", "name": "timolol hemihydrate"}, {"id": "236065", "name": "dorzolamide hydrochloride"}, {"id": "134615", "name": "brimonidine"}, {"id": "135313", "name": "isopropyl unoprostone"}, {"id": "142132", "name": "carteolol hydrochloride"}, {"id": "142144", "name": "betaxolol hydrochloride"}, {"id": "2116", "name": "carteolol"}, {"id": "1520", "name": "betaxolol"}, {"id": "91167", "name": "phenylephrine bitartrate"}, {"id": "1813", "name": "levobunolol"}, {"id": "42933", "name": "timolol maleate"}, {"id": "60207", "name": "dorzolamide"}, {"id": "43611", "name": "latanoprost"}, {"id": "39171", "name": "brimonidine tartrate"}, {"id": "23410", "name": "dipivefrin"}, {"id": "24255", "name": "epinephryl borate"}, {"id": "1249590", "name": "epinephrine sulfate"}, {"id": "10600", "name": "timolol"}, {"id": "10824", "name": "metipranolol"}, {"id": "8163", "name": "phenylephrine"}, {"id": "8164", "name": "phenylephrine hydrochloride"}, {"id": "6826", "name": "methazolamide"}, {"id": "1992863", "name": "netarsudil mesylate"}, {"id": "1992864", "name": "netarsudil"}, {"id": "362", "name": "epinephrine hydrochloride"}]
D009230	[{"id": "1372638", "name": "levothyroxine sodium anhydrous"}, {"id": "325521", "name": "thyroid (beef)"}, {"id": "142448", "name": "liothyronine sodium"}, {"id": "40144", "name": "levothyroxine sodium"}, {"id": "10565", "name": "thyroglobulin"}, {"id": "10572", "name": "thyroid (USP)"}, {"id": "10582", "name": "levothyroxine"}, {"id": "10814", "name": "liothyronine"}]
D003865	[{"id": "1439834", "name": "vortioxetine hydrobromide"}, {"id": "1487366", "name": "desvenlafaxine fumarate monohydrate"}, {"id": "1086768", "name": "vilazodone hydrochloride"}, {"id": "1455099", "name": "vortioxetine"}, {"id": "1433211", "name": "levomilnacipran hydrochloride"}, {"id": "1433212", "name": "levomilnacipran"}, {"id": "1040027", "name": "lurasidone hydrochloride"}, {"id": "734064", "name": "desvenlafaxine"}, {"id": "1040028", "name": "lurasidone"}, {"id": "476250", "name": "duloxetine hydrochloride"}, {"id": "1086769", "name": "vilazodone"}, {"id": "588250", "name": "milnacipran"}, {"id": "683693", "name": "desvenlafaxine succinate"}, {"id": "4493", "name": "fluoxetine"}, {"id": "353108", "name": "escitalopram oxalate"}, {"id": "321988", "name": "escitalopram"}, {"id": "227224", "name": "fluoxetine hydrochloride"}, {"id": "221153", "name": "quetiapine fumarate"}, {"id": "72625", "name": "duloxetine"}, {"id": "51272", "name": "quetiapine"}, {"id": "30003", "name": "milnacipran hydrochloride"}, {"id": "1658314", "name": "brexpiprazole"}]
D000690	[{"id": "2613950", "name": "taurursodiol"}, {"id": "1921877", "name": "edaravone"}, {"id": "35623", "name": "riluzole"}]
D013612	[]
D053206	[]
D014098	[{"id": "4186", "name": "eugenol"}, {"id": "237162", "name": "dexketoprofen"}, {"id": "1049105", "name": "benzocaine hydrochloride"}, {"id": "233386", "name": "dexketoprofen trometamol"}, {"id": "142442", "name": "naproxen sodium"}, {"id": "132889", "name": "levonordefrin"}, {"id": "1399", "name": "benzocaine"}, {"id": "7258", "name": "naproxen"}]
D011618	[{"id": "885604", "name": "olanzapine pamoate monohydrate"}, {"id": "1294588", "name": "olanzapine pamoate"}, {"id": "5093", "name": "haloperidol"}, {"id": "4496", "name": "fluphenazine"}, {"id": "3648", "name": "droperidol"}, {"id": "236771", "name": "perazine dimalonate"}, {"id": "203165", "name": "thioridazine hydrochloride"}, {"id": "203186", "name": "mesoridazine besylate"}, {"id": "203207", "name": "fluphenazine hydrochloride"}, {"id": "160372", "name": "levomepromazine maleate"}, {"id": "186024", "name": "bromperidol decanoate"}, {"id": "217483", "name": "haloperidol lactate"}, {"id": "221153", "name": "quetiapine fumarate"}, {"id": "235739", "name": "prochlorperazine mesylate"}, {"id": "236140", "name": "trifluperidol hydrochloride"}, {"id": "142444", "name": "promazine hydrochloride"}, {"id": "104728", "name": "chlorpromazine hydrochloride"}, {"id": "2403", "name": "chlorpromazine"}, {"id": "2406", "name": "chlorprothixene"}, {"id": "2626", "name": "clozapine"}, {"id": "82051", "name": "molindone hydrochloride"}, {"id": "91125", "name": "triflupromazine hydrochloride"}, {"id": "91127", "name": "acetophenazine maleate"}, {"id": "91124", "name": "methotrimeprazine hydrochloride"}, {"id": "91130", "name": "trifluoperazine hydrochloride"}, {"id": "91133", "name": "chlorprothixene hydrochloride"}, {"id": "91135", "name": "thiothixene hydrochloride"}, {"id": "91138", "name": "loxapine hydrochloride"}, {"id": "2002", "name": "carbamazepine"}, {"id": "61381", "name": "olanzapine"}, {"id": "51272", "name": "quetiapine"}, {"id": "19777", "name": "bromperidol"}, {"id": "10502", "name": "thioridazine"}, {"id": "10510", "name": "thiothixene"}, {"id": "25190", "name": "fluphenazine decanoate"}, {"id": "26420", "name": "haloperidol decanoate"}, {"id": "10800", "name": "trifluoperazine"}, {"id": "10805", "name": "triflupromazine"}, {"id": "10804", "name": "trifluperidol"}, {"id": "30129", "name": "fluphenazine enanthate"}, {"id": "33212", "name": "perphenazine enanthate"}, {"id": "1373", "name": "benperidol"}, {"id": "16735", "name": "acetophenazine"}, {"id": "8704", "name": "prochlorperazine"}, {"id": "8705", "name": "prochlorperazine edisylate"}, {"id": "8706", "name": "prochlorperazine maleate"}, {"id": "8742", "name": "promazine"}, {"id": "8766", "name": "periciazine"}, {"id": "7974", "name": "penfluridol"}, {"id": "8042", "name": "perazine"}, {"id": "8076", "name": "perphenazine"}, {"id": "8331", "name": "pimozide"}, {"id": "6470", "name": "lorazepam"}, {"id": "6475", "name": "loxapine"}, {"id": "6476", "name": "loxapine succinate"}, {"id": "6779", "name": "mesoridazine"}, {"id": "6852", "name": "methotrimeprazine"}, {"id": "7019", "name": "molindone"}]
